AKKA,HPHD,CONN,XX-XO,ARAB,2,,,2,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,3,,T,4,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,3,,,4,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,4,,T,6,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAB,4,,,6,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONO,OXX-XO,,3,,,4,705,707,708,708,707,718,706,707,708,705,,,,,,,,,,
AKKA,HPHD,CONP,OX-XXO,,3,,,4,705,708,707,706,718,707,708,708,707,705,,,,,,,,,,
AKKA,HPHD,CONQ,XXX-XX,,3,,,4,705,707,708,708,707,718,706,707,708,705,,,,,,,,,,
AKKA,HPHD,CONR,XX-XXX,,3,,,4,705,708,707,706,718,707,708,708,707,705,,,,,,,,,,
AKKA,HPHD,CONS,OX-XXX,,3,,,4,705,708,707,706,718,707,708,708,707,705,,,,,,,,,,
AKKA,HPHD,CONT,XXX-XO,,3,,,4,705,707,708,708,707,718,706,707,708,705,,,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,3,,,4,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,4,,T,6,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,4,,,6,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,5,,T,8,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAA,5,,,8,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,3,,,4,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,4,,T,6,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,4,,,6,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,5,,T,8,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONU,OXX-XXO,ARAB,5,,,8,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,3,,,4,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,4,,T,6,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,4,,,6,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,5,,T,8,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAA,5,,,8,705,707,708,708,707,718,706,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,3,,,4,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,4,,T,6,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,4,,,6,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,5,,T,8,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONV,XXX-XXX,ARAB,5,,,8,705,707,708,708,707,706,718,707,708,708,707,705,,,,,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAA,4,,,6,705,707,708,708,708,708,707,718,706,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAA,5,,T,8,705,707,708,708,708,708,707,718,706,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAA,5,,,8,705,707,708,708,708,708,707,718,706,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAB,4,,,6,705,707,708,708,708,708,707,706,718,707,708,708,708,708,707,705,,,,
